customer_tweet_id,customer_text,brand_reply_id,brand_reply_text
115839.0,"@AmazonHelp Ayer a la 1 de la tarde, aproximadamente.",115842,"@141793 Lamento los inconvenientes, Serch. Por favor, entra en contacto directamente con nuestro Servicio al Cliente, para que verifiquen lo ocurrido:  https://t.co/Ux1XoaPkju ^CR"
115844.0,@AmazonHelp Obrigado ícones. Pode ter certeza que vou amar 💕 https://t.co/kPltQl0Hoz,115846,"@141794 Com certeza! Me diga, quando você receberá seu Kindle? 🤔 ^CR"
115847.0,@AmazonHelp O prazo é até terça feira,115848,@141794 Manda uma foto para a gente quando receba o seu pedido ok? 😍📚  ^JJ
115852.0,@AmazonHelp I got a really strange email from Amazon.. Or at least I hope it was from you guys. It said it was from amazon rewards and a recent purchase but didn't show anything in the email?,115850,@141795 Thank you for reaching out to us. Here's how we can identify whether an e-mail is from Amazon and how to report it to our team if not: https://t.co/Tso4rBpQbJ ^GG
115851.0,@AmazonHelp AHHHH IM FRRAKING OUT I CLICK EVERY EMAIL THAT SAYS AMAZON! IVE CHANGED MY PASSWORD BUT 😭,115853,"@141795 Your account security is our top priority! If you've clicked on an attachment or link from one of these e-mails, follow the steps here: https://t.co/poPHoKUChM. ^DG"
115854.0,@AmazonHelp I just opened the email so I don't know 😭,115855,"@141795 Please know that we take phishing and spoofing attempts on our customers very seriously. Let's make sure we take one more step and report it, click here: https://t.co/HuES0e26PS ^NN"
115858.0,@AmazonHelp Oui commande marquée éligible au retour mais après ça me dit qu’elle est pas éligible,115856,"@141796 Je vous prie dans ce cas-là de le signaler à notre SAV via : https://t.co/hgIrz98cdI afin de vous assister avec le retour de la commande.
^KE"
115862.0,"@AmazonHelp I am still having this problem... can't get anything, and I mean anything, delivered until Monday. So much for Prime delivery.",115861,"@141797 Hi! I'm sorry for the delays, we are working hard to get your packages to you. Here is some information to explain our delays: https://t.co/pIIk0sjCDg Let us know if you have any other questions! ^DA"
115867.0,"@AmazonHelp That worked... but it's now reverted back to only allowing Express Delivery (Monday). Have deleted and re-added my address again, but this time it's not allowing Sat/Sun delivery.",115866,"@141797 Hmm... just to confirm, Gavin, when you delete and re-add your address, are you opting to allow weekend delivery? ^BL"
115869.0,@141798 @AmazonHelp @115830 I am having this issue too. Cannot find a single item on the whole of Amazon I can get delivered before Monday. What's going on?,115868,@141797 Hi Gavin! Please remove your default address then re-add it in Your Account - https://t.co/POYWE5ernt  Then re-confirm weekend delivery is allowed on the delivery preferences for the re-added address. ^CN
115874.0,"@AmazonHelp hice una compra y ya me hicieron el cargo, pero en el banco tienen mi saldo retenido por un cargo pendiente de esa compra, no debería de estar liberado ya?",115872,@141799 ¡Hola! ¿Hiciste la compra directamente con Amazon o con un vendedor? ^NP
115873.0,@AmazonHelp Directo con Amazon,115875,"@141799 Mira, en el siguiente enlace vas a poder encontrar más detalles sobre las autorizaciones bancarias: https://t.co/9nnKw4tZJs 🙂  ^Dayan S"
115878.0,@AmazonHelp Thanks but I’ve already written a half-dozen times and it’s abundantly clear no one bothers to read the actual text - it seems they look for keywords and paste a pat response - are they bots?,115876,"@141800 Your responses are answered by actual Representatives, not bots. Without disclosing personal info, can you provide more details about your issue or concern. We cannot access account info via Twitter but will try to help in any way. ^SH"
115877.0,@AmazonHelp It’s a functional issue with your website and the Store Card that your reps keep blaming on your bank though it doesn’t have anything to do with them.,115879,@141800 Is this the Amazon Store Card or the Amazon Rewards Visa? Let us know! ^MT
115880.0,@AmazonHelp Amazon Store Card. You guys badgered me to get one and due to your technical issues can't use it.,115881,@141800 Without providing specific account information. Can you tell us what the problem is and what information/options we've provided you? ^EZ
115885.0,"@AmazonHelp I expect some significant compensation for the distress and time i'm wasting on this.  Your couriers are commiting crimes and you're customer services are making excuses for them, this is not acceptable...",115884,@141801 Our team would like a chance to address this concern. Please include your details here: https://t.co/VByGxxuwng ^SJ
115890.0,@AmazonHelp How ma you chances will it take? Parcels have clearly been going 'missing' and nothing has changed. My parcel that was 'delivered' previously is still no where to be seen even though I've been assured that it's just an oversight and it will definitely be delivered... #emptywords,115886,"@141801 I'm sorry you have not received your order, did you get a chance to fill out the form in the previous post, for us to contact you? 

-RD"
115892.0,@AmazonHelp Another day another two parcels 'delivered' as far as I'm concerned they were stolen this time a Fire HD 10 tablet and case. As of now I'll no longer be buying from you until this is gotten to the bottom off. #theft #farce #shouldiphonethepolice,115891,"@141801 I'm sorry for the frustration! We'd like another chance to look into this with you. When you have a moment, please contact us by phone or chat here: https://t.co/qy3J24VGxb ^AC"
115894.0,@AmazonHelp I'm sure you are apologetic but I've still paid for a service which I'm not receiving...,115893,"@141801 Hey Sandeep, please do keep us informed if you have any issues in the future. ^PJ"
115896.0,"@AmazonHelp The latest package I have not yet, been told it might come today and been given a refund as well. Although seems unfair that the seller should be impacted. Previous package did arrive early next morning after I had complained to. Customer services...",115895,@141801 Thanks for the update Sandeep. Apologies again for the poor experience. ^TP
115898.0,@AmazonHelp In the latest incident I've been advised that the parcel had been 'accidentally' scanned as delivered and that it has been escalated with the delivery company. Previous time I was told it was being escaped as they had marked it as 'attempted delivery' when no one had been.,115897,"@141801 Hi Sandeep, we would be getting those issues raised with Amazon Logistics if we have escalated it internally. Have you received your package since then? ^PJ"
115901.0,"@AmazonHelp I have contacted your Customer Services, the issue is with Amazon Logistics and it's becoming a regular pattern now...",115899,"@141801 Hi Sandeep, sorry to hear that. Can I ask what you were advised when you spoke with us about this? ^TI"
115905.0,"@AmazonHelp The latest tracking info proves the delivery company failed to deliver on the stated date and the lied about attempting delivery today, probably due to running late. Parcel was required urgently and now 2 days late! What info do you require? The tracking id?",115907,@141802 I'm so sorry for the trouble with your delivery! We'd like to speak with you via phone or chat to take your carrier feedback. Please reach out to us here: https://t.co/JzP7hlA23B. ^DG
115908.0,@AmazonHelp Also is there a way to have my orders delivered by another firm in the future? I do not want to have my items delivered by this company as they are nothing a nightmare.,115910,"@141802 Options to contact myHermes can be found here: https://t.co/8CMTt630wl. Unfortunately, we cannot specify a carrier for orders. Were you able to rovide carrier feedback to the shipping department during the previous contact? ^SH"
115912.0,@AmazonHelp Seems like it's a translation issue with non-English languages.,115914,"@141803 Here's a link with more information, including language settings: https://t.co/M9rmJ2BIKW  Please let us know if we can offer further assistance.  ^SE"
115920.0,"@AmazonHelp @141806 Am I wrong in thinking I simply top up my acc via ""gift card"" section and use my @141806 One4Allas a Visa Debit card?",115918,@141805 We aren't able to view account information via Twitter. Please wait for our Accounts Specialists' correspondence and check the spam/junk folder of your e-mail account as messages may be filtered to there. ^DO
115923.0,@AmazonHelp Tried to top up my acc using my @141806 giftcard and you've locked me out if my acc. Urgently need access!,115922,@141805 So sorry for the trouble! Have you received any e-mails from our Account Specialists requesting information from you? Be sure to also check your spam/junk folders. ^BL
115931.0,"@AmazonHelp não funciona! já tentei cancelar e não consigo. a página diz que cancelou, mas a compra continua lá!!!!",115930,"@141816 Sinto muito pelos inconvenientes Alves! Neste caso te o link do mesmo não esta dando certo, por gentileza entre em contato com nosso serviço ao cliente para suporte personalizado, segue o link: https://t.co/8XeQLpNmIE com muito prazer ajudaremos você! ^CJ"
115937.0,"@AmazonHelp Thanks, I’ve emailed with the order number and details.",115939,"@141818 E-mail responses are expected within 12 hours. For a quicker resolution, please use the phone or chat option. ^GG"
115941.0,@AmazonHelp Also Umweltschutz nur via OptOut ?,115940,@141819 In dem Fall leider ja. Du kannst in den Kommunikationseinstellungen in deinem Kundenkonto solche Briefe übrigens auch selbst abstellen. Schau mal hier rein: https://t.co/D7L5oWYASx Gruß ^AN
115946.0,@AmazonHelp I was given detils thet investigate not issue,115947,"@141820 Could you please confirm, submitting your details using the link shared here: https://t.co/D1NpwERFwx. ^MP"
115952.0,"@AmazonHelp Beides in der Amazon Shopping App Definition ja. 
Ich bestelle ja vier mal pro Woche bei euch. 

Aber könnte auch eine Einstellung aus dem USA Urlaub sein… 

In der prime video App kann ich das aber nicht verändern?",115950,@141822 Haben dir unsere Spezialisten helfen können? ^BL
115951.0,"@AmazonHelp 23min in der Warteschleife, dann sagt grad jmd. ""Hallo"" , ich stelle mich vor (mit meinem ausländischen Nachnamen) und er legt auf. 

WTF ?!?!?",115953,@141822 War bestimmt ein technisches Problem :( Hast du es nochmal versucht? Lieben Gruß ^NW
115954.0,@AmazonHelp jap. So kann man auch eine Stunde seines Lebens verbringen :D,115955,@141822 Konnte wenigstens beim zweiten Anlauf alles geklärt werden? :) ^SI
115956.0,@AmazonHelp  https://t.co/F3V5gZT3Wr,115957,@141822 Hmm - dass seh ich dann wohl als ja an ;) Dann wünsche ich noch einen schönen Abend! ^NW
115960.0,"Hey @AmazonHelp @116316  

Normaler, deutscher Account hier in Deutschland ohne VPN - was ist da falsch?! 
Neuinstallation inkl. Neuem Login hilft nicht. https://t.co/hbF8uGDZ4w",115959,"@141822 Hi, hast du eine deutsche Rechnungsadresse und eine deutsche Zahlungsart in deinem Kundenkonto hinterlegt? Gruß ^MI"
115962.0,"@AmazonHelp tento cancelar, mas não é possível. tento mudar o endereço de entrega, mas a opção nem mesmo aparece",115961,"@141816 Neste caso, sugiro para você entrar em contato com o nosso SAC, acessando o seguinte link: https://t.co/qGpkDwGRhX. ^NB"
115966.0,@AmazonHelp @117086 eu preciso mudar o endereço de entrega de uma compra ou cancelar pra comprar de novo e NÃO CONSIGO. socorro,115965,"@141816 Olá, Alves. Lamento pelos inconvenientes. Me diga, qual o estado atual do pedido? Você pode conferir aqui: https://t.co/lhSB1eXcBg ^CR"
115963.0,@AmazonHelp Não enviado ainda,115964,"@141816 Neste caso, por favor entre em contato com o nosso SAC para resolver o seu problem. Acesse o seguinte link: https://t.co/ouAOLcNWp4  ^JJ"
117831.0,@AmazonHelp It must have changed overnight. Same with one of my other CDs that was scheduled to arrive today.,117833,"@142135 I'm so sorry for the delay with your package! We want your order delivered. Please reach out to us if you don't receive your order by Thursday-November 30, 2017. ^MO"
117839.0,"@AmazonHelp Muchas grx, Me aparece esto: Vendido por: Servicios Comerciales Amazon México S. de R.L. de C.V. / Quedo atento...",117841,"@128310 Lamentamos mucho las molestias, te sugerimos contactar directamente a nuestros compañeros de Servicio al Cliente, para verificar tu caso más detalladamente, por favor ingresa en el siguiente enlace: https://t.co/beR78zMMYB ^HC"
117846.0,"E niente, anche su @116618 i sottotitoli non sono sincronizzati a volte. @AmazonHelp a chi posso segnalare il problema riscontrato con una puntata? @120540",117845,"@142139 Ciao Alberto! puoi segnalare al nostro Servizio Clienti, clicca qui https://t.co/Fpop9t4XhD e poi su ""Contattaci"". ^ZC"
117852.0,"@AmazonHelp I just get this in that link, no mention of trial https://t.co/BzZvl68rJV",117854,"@142142 Here's the link, Asa. Please keep in mind that it is for new subscribers only: https://t.co/MHN9Bi48c3  Please let us know if we can further assist.  ^SE"
117856.0,"@AmazonHelp Primeiro: sua iluminação embutida. Gosto de ler antes de dormir e isso é ótimo! Os dicionários, o fato de caber tantos livros nele e seu peso não se alterar, o unlimited, a bateria que duuuuuuura...ele é meu ""xuxu""",117858,"@142143 O Kindle é só amor, não é? Você está lendo algum eBook no momento? 🤔 ^CR"
117859.0,"@AmazonHelp Sim...Kindle é puro amor!!! Estou lendo ""O Grande Herói"" de Marcus Luttrel e "" Conversando com C. S. Lewis"" de Alister McGrath. 😉",117860,"@142143 Opa, parecem livros interessantes demais! :D Você os recomendaria? ^CR"
117861.0,"@AmazonHelp Sim!!! O livro de Marcus conta a história de uma tragédia sofria por um grupo de soldados Seals. Já li alguns livros sobre os Seals e são todos ótimos, como Sniper Americano...Lewis, faz pouco tempo que comecei a lê-lo, e já o amo!!",117862,@142143 Massa! Te desejamos uma leitura maravilhosa Mônica! 😍📚 ^JJ
117863.0,"@AmazonHelp Muito obrigada, Amazon. Tenham uma boa noite de serviço!!",117864,@142143 Boa noite para você também. Abraço! (: ^CR
117868.0,@AmazonHelp just spoke to your helpline again and still not had the any help at all. does anyone know what they are doing?,117870,@142144 Hello! What was advised when you contacted us?^CN
117871.0,@AmazonHelp yes and i have received different information each time i talk so someone and noone is making up for anything. i am now on the phone for the 4th time again about it,117872,@142144 I'm sorry you've had to contact us multiple times. Please let us know if you don't get a resolution with your latest call. ^MG
117873.0,@AmazonHelp So after another call and being told I would have my delivery guatenteed today I have now had to call up and be told that the tv isn’t coming. Absolute waste!,117874,"@142144 I'm sorry to hear this! When you had called, did the agent provide any reason for why the TV is not being delivered today? ^TH"
117877.0,@AmazonHelp Anything?,117878,@142144 I would like a team member to look into this further for you! Please add your information here: https://t.co/cG6eq3OXQx and we will be happy to investigate this! Please keep us updated on the outcome! ^FR
117879.0,@AmazonHelp @AmazonHelp I’ve still not had any contact about this one had my issue resolved,117880,"@142144 Have you received any correspondence from us here: https://t.co/ufB3lDWdDx? If so, what information or options were provided? ^KP"
117881.0,@AmazonHelp The last message was that my delivery will arrive between 5pm to 7pm today although I asked for 5:30 so I can be here. However it still hasn’t arrived,117882,"@142144 I do apologize, Sol. Have there been any tracking updates? ^VF"
117883.0,@AmazonHelp Not any since Monday. I’ve had to call the currier to find out what’s been happening and all I get tol@is “tomorrow”. It should be coming tomorrow now 5-8 but it’s been a disgrace from Amazon so far and all I’ve had is almost a week wasted and delivery paid for,117884,@142144 We'd like to take another detailed look at this for you. Please provide your order details with us here: https://t.co/q4SH4TWvrf ^KP
117889.0,@AmazonHelp Just to confirm I meant in Canada and not the US..,117887,@142145 Hey! Our Black Friday sales have already started! Visit us here to see some of our deals: https://t.co/umQQqZ6PZv I hope this helps! ^TK
117888.0,"@AmazonHelp I was hoping that the Amazon Fire TV Stick would be appearing in Canada too. As its on sale in this US, is this not the case? If not, can I buy it on https://t.co/lrFvn9VFkg and have it shipped to Canada? Its about $32CAD when converted, but its $50 on Amazon.ca",117890,@142145 Thanks for your inquiry! This item is sold on the .com site. Have you encountered a shipping address issue in the check-out process? ^SE
117891.0,@AmazonHelp no I haven’t tried it yet. I am in Canada though will I be able to have it delivered here?,117892,"@142145 If an item is unable to ship to your location, it'll show at checkout before you hit Place Your Order. ^JO"
117899.0,"@AmazonHelp @115830 well, having been assured by your customer service team my parcel would be delivered this evening it's almost 22:00 and nothing!",117897,@142147 If it doesn't arrive tonight another delivery will be attempted tomorrow. I recommend contacting us tomorrow for additional options.  ^AF
117900.0,@AmazonHelp New explanation from #HermesUK Yesterday there was no one at home and today  they claim a non-specific security issue with a neighbor 😂😂😂,117901,"@142147 Hmm, that is odd. If you are not home today, were you able to provide them with a neighbour or safe place should you be unavailable at the time of delivery? ^KI"
117902.0,@AmazonHelp Other people are at home! And we and our neighbors regularly accept parcels for each other,117903,@142147 Have you contacted Hermes to query this? Or our Customer Service?^SM
117904.0,@AmazonHelp Your customer service and still no delivery,117905,@142147 I'd like to have a member of our team look into this for you. Please provide details here: https://t.co/QBgeLYQfUh ^JF
117911.0,@AmazonHelp Kept repeating that delivery had been attempted and that Amazon would investigate I had to push to speak to a supervisor who is now helping,117910,@142147 I am glad you are getting help! Let us know if you need anything! ^DJ
117913.0,@AmazonHelp I am talking to your customer service team who initially kept repeating what was on their computer screen without adding value,117912,@142147 Can you advise on what the associate said? ^HS
118745.0,Hello @115821 &amp; @amazonhelp We need an escalation of a fraud case. Someone is using our personal information and getting assistance from you is incredibly frustrating,118743,@142322 I'm so sorry for the frustration! We would like to look into this with you so please reach out to us here: https://t.co/hApLpMlfHN ^DD
118744.0,"@AmazonHelp Thank you but as I said in my first tweet, it needs to be escalated since no action has been taken. I need more than just a link to your contact us page  @115821 #fraud",118746,"@142322 We don't have access to your Amazon account over Twitter. When you contacted us, what options or information did we provide? Did we mention anything about forwarding your information to our Account Specialists? ^GG"
118747.0,@AmazonHelp There was no way to reply to the email. This is for case 4672816421. We were promised a call back but never received one.,118748,"@142322 Thank you for the extra information. We'd like to make sure your experience is escalated. When you have the time, please send us the order details here: https://t.co/Hj0gJgDAUu ^NN"
118749.0,@AmazonHelp We still have not heard back yet from you regarding this fraud case. An amazon vendor is using our name and address and we are receiving multiple amazon return items to our home. This needs to stop immediately. @115821 @115851,118750,@142322 I'm sorry for the trouble! I don't see we've received your information. Please provide your details for us using the link ^NN provided above. ^KP
118751.0,"@AmazonHelp The form has been filled out, but I repeat that there is already an open ticket about this,  [CASE 4672816421] . This needs to be resolved ASAP. We are receiving return shipments to the house because someone is using our name and address to conduct business on your platform.",118752,@142322 I certainly understand your concern! I can confirm we've received your information and we will be reaching out to you as soon as possible. We appreciate your patience! ^HC
118758.0,@AmazonHelp Sí. Desde ayer. Contexto: hice mi compra desde el viernes y confirmaron entrega el sábado. Luego llegó otro correo diciendo que la entrega sería el martes 21. Hace 25 horas ingresé jpg de mi estado de cuenta y aún nada.,118755,"@142323 Antonio, una vez que envías los datos que te solicitan debes esperar al menos 48 horas para recibir una respuesta, por lo que te pedimos que esperes un poco más. Si no recibes respuesta en este plazo, avísanos, por favor. ^ES"
118757.0,"@AmazonHelp Ya recibí respuesta. Me dicen que mi estado de cuenta no es válido. Por favor, a qué se refieren? Especifiquen qué quieren porque los lacras de @8510 cobran 40 varos por dármelo.",118759,@142323 Te invito a contactar con Soporte al Cliente para que uno de nuestros agentes complete un formulario con tus datos y se pueda dirigir la consulta con el Departamento correspondiente. Debes contactar por chat o teléfono ingresando aquí: https://t.co/SKO9MAwbET. ^MZ
118768.0,@AmazonHelp 見ようとした時に気づきました！ありがとうございます！,118767,@142326 とんでもないです。今後ともどうぞよろしくお願いいたします！SK
118772.0,@AmazonHelp obg lindinho (a) vc é top demais,118771,@142327 Imagina Vitu!  ^JJ
118782.0,"@AmazonHelp hi there! My order says that it shipped on Sep 20, is expected to arrive by Nov 10, but I haven't received a thing. Order #111-6162437-0765042",118780,@142330 I'm sorry for the delay! What do the tracking details state here: https://t.co/hApLpMlfHN? ^TR
118781.0,@AmazonHelp Shipped? https://t.co/HfC9zKD5bv,118783,"@142330 I apologize, the link you'll need to check the tracking of your order is here: https://t.co/q4LAMZ3tbE ^AC"
118785.0,@AmazonHelp It says estimated by 14 Nov but it's 23 Nov and I haven't got it :(,118786,@142330 Thanks for the information! We'd love to help further but are unable to access your Amazon account through Twitter. Please reach us by phone or chat for available options: https://t.co/hApLpMlfHN ^LR
118793.0,"@AmazonHelp Oh right, erm thanks for the help? Aren't you going to look into why it hasn't been delivered? Why promise something you can't deliver? (pun intended)",118792,@142333 We'd be happy to look into this with you. Please reach us by phone here: https://t.co/JzP7hlA23B ^JM
118795.0,@AmazonHelp Pretty poor for 'prime'. Why pay for prime when it could have been delivered by those dates anyway??? https://t.co/2ruB3MGdpt,118794,"@142333 This isn't at all what we aim for, and I'm sorry we let you down. Please keep us posted, and let us know if it hasn't arrived by Tuesday. ^JN"
118797.0,"@AmazonHelp hello! Can you please explain why my prime delivery, which was going to be delivered today, has not arrived?",118796,@142333 I'm sorry your order hasn't been delivered yet! What is the latest status of the order: https://t.co/aaDyEz1VgE ?^DD
118799.0,"@AmazonHelp I’ve changed my password another 3x using the link you sent, which is the same way I’ve been changing it. I’ll just shop elsewhere this weekend.",118801,@142334 The link provided doesn't require you to sign in and will help you get in touch with us so we can help you regain access to your account. Have you spoken with us yet? ^MT
118805.0,@AmazonHelp It was a gift so I didn't order it myself. Is there another way? Registration date?,118804,"@142335 We're happy to assist you directly with the issues with this Kindle, and can provide information on when it was purchased and first registered. Please reach us directly by choosing ""phone"" or ""chat"" here: https://t.co/JzP7hlA23B ^JR"
118807.0,"I think my kindle is breaking 😳😳😳 how can I find out how old it is?? I can't find a date to see when I got it, @AmazonHelp can you help?",118806,@142335 If you ordered it from us you should be able to search your order history here: https://t.co/aaDyEz1VgE
118815.0,@AmazonHelp today is 23rd November... since when did one-day delivery mean 4 days?! https://t.co/vDcI6KieVA,118813,@142337 One-Day shipping refers to the transit time in business days once an order has shipped out. Some packages can take additional time to process. ^DG
118818.0,@AmazonHelp what is your policy on returns? i ordered a pair of chuck taylors that were too big. can i do an exchange? please help. thanks!,118816,@142338 There are items that can be exchanged! You can learn more on how to do exchanges here: https://t.co/2UKGZT6QFl ^JM
118817.0,@AmazonHelp thank you!,118819,@142338 We're happy to help! ^GP
118821.0,@AmazonHelp merci pour votre réponse,118820,@140655 Je vous en prie :) Bonne soirée ! ^MH
118823.0,"@AmazonHelp hello, can you match this price on https://t.co/LUUxpi8gXi please, thanks a lot @120533 bonjour, pouvez vous aligner sur ce prix 476€ pour le Sony RX100 Mark 3 s'il vous plait ? https://t.co/uDKoHsSBWF",118822,"@140655 Bonsoir, cela n'est malheureusement pas possible. Les prix dépendent de plusieurs critères. Merci pour votre intérêt. ^MH"
118831.0,"@AmazonHelp Im a prime member,had problem returning item last week this was resolved.item should’ve been del yesterday but now being told by 27th.",118833,"@142342 Hi, is there a reason listed for the delay? You can check here: https://t.co/BQmcNXViiI ^TS"
118834.0,@AmazonHelp No I’ve been told it’s an internal investigation and I won’t know the reason why!,118835,@142342 I'm sorry to hear of this. If you haven't received your order by the 27th then please don't hesitate to let us know. ^KI
120149.0,@AmazonHelp There not prime subscriber deals though. Plus I’m in the UK. I know where to find Black Friday deals. You again have not read nor understood my tweet have you? Is this account run from the same customer service centre in India?,120151,"@142675 If you select ""Upcoming"" on the right hand side of the page of our deals, as a Prime member, you will have access to these deals 30 minutes early! You can check those out here: https://t.co/yJmcxcmJX7 ^BE"
120153.0,@AmazonHelp Tudo do kindle unlimited,120155,@140021 Sério Parzial! Há quanto tempo você assignou o Kindle Unlimited😱? ^MB
120157.0,"@AmazonHelp いえいえ😦💦
こちらこそいつもお世話になっておりますので、ありがとうございます🙏
折角のプライム会員なので色々と活用させて頂きます💡
これからもよろしくお願いいたしますね❤(*^^*)
貴社、益々のご発展をお祈り申し上げます！🍀",120156,@142676 ありがとうございます！何かご不明な点がございましたらご遠慮なくご質問くださいね😊✨SK
120161.0,@AmazonHelp Yea. Shoulda been delivered Tuesday!,120163,@142677 I'm sorry it hasn't arrived!  What is the current status and carrier shown here: https://t.co/PCtircFm5C? ^SJ
120164.0,"@AmazonHelp AMZL US?

And says it was out for delivery but status says it's lost.",120165,@142677 Oh my! We don't have access to your account via Twitter. Please reach out to us here so we can look into this together: https://t.co/hApLpMlfHN ^MO
120168.0,"@AmazonHelp Si me permite realizar una nueva compra recibiéndolo del 13 al 23 de diciembre,porque no se hace efectivo mi pedido??",120166,"@142678 Hugo, ¿le informaste a Servicio al Cliente que ya puedes hacer una nueva compra? Si no es así, es necesario que les informes, pues ellos son los únicos con acceso a tu cuenta y pueden brindarte mayor información con respecto a este producto. 
^ES"
120167.0,"@AmazonHelp Si,y su respuesta fue varias veces que no habia disponible y a la quinta vez,me dejo a la espera y me dijo que ya estaba todo OK y que me enviaba un email,yo pregunté si se me enviaría y me confirmó...y no veo ningún cambio en el pedido",120169,"@142678 Hugo, en este caso  una vez que se actualice el estado de tu pedido vas a recibir un correo de confirmación."
120176.0,@AmazonHelp Chrome on Win 7.,120174,@142679 We'd like to look into this for you. Please reach out to us via phone or chat here: https://t.co/FKvlKPkNkL for real-time troubleshooting. ^BE
120181.0,@AmazonHelp alors il est où l'album de Joke ?,120179,"@142680 Bonsoir, rencontrez-vous un souci avec un colis en cours de livraison ? ^KD"
120180.0,"@AmazonHelp Je voulais acheter l'album de Joke ""Ultraviolet"" mais il n'est plus disponible sur votre site, pourtant vous aviez assuré qu'il serait disponible le 24/11",120182,"@142680 Bonsoir, navré pour cela, nous ne savons pas si cet article sera disponible prochainement sur le site."
120184.0,"@AmazonHelp Claro! Este aqui abaixo. Quando vou finalizar a compra (com outros itens), dá erro por causa dele.
https://t.co/FMslIndapY",120186,"@142681 Laís, você já verificou as informações do seu endereço na sua conta?. ^NB"
120187.0,"@AmazonHelp Tudo correto. Endereço normal, onde resido e já recebi diversas entregas da Amazon, sem problemas. CEP correto no cadastro.",120188,"@142681 Laís, recomendamos entra em contato om o nosso SAc para veirficar o seu caso, por favor acesse: https://t.co/qGpkDwGRhX ^HC"
120195.0,@AmazonHelp It’s a thing of ergonomic beauty!,120194,@142684 I agree. It's always great to think outside the box! (See what I did there?) 😉 ^HC
120200.0,"@AmazonHelp Amazon.in, and directly from Amazon.",120198,@142685 I understand your concern about the refund methods. A refund is only processed to the original payment method used to complete your order. Do keep u sposted for any further assistance. ^SV
120199.0,"@AmazonHelp In general words, I'll get the amount back in my bank account?",120201,"@142685 If you have used your Debit card, the refund will go into your Bank account. ^MK"
120199.0,"@AmazonHelp In general words, I'll get the amount back in my bank account?",120202,"@142685 If the payment is done using credit/debit card or via net banking account, the refund will also go to the same mode of payment. ^MK"
120204.0,@AmazonHelp What if I pay for my order with debit card and then decide to cancel it. How will I get my refund?,120203,@142685 ¡Hi Sidhant Oberoi! Without providing personal or confidential information. Just to confirm Would the order be on Amazon.es? and Could you tell us if the product is sold directly by Amazon or sold by an external vendor?  ^PC
120207.0,"@AmazonHelp Creo que es un vendedor externo, ErgodeBooks. Los pedí el 23 de octubre y el pedido llegaba entre 2-5 semana.",120205,@142686 Verito sería importante contactar primeramente con el vendedor para que pueda ofrecerte la información actualizada de tu pedido. Para enviarle un mensaje al vendedor puedes seguir los pasos siguientes: https://t.co/qSuV8FxtPL  ^PC
120206.0,"@AmazonHelp Va, muchas gracias!",120208,"@142686 Es un placer poder ayudarte, Verito. ¡Suerte! ^ES"
120213.0,@AmazonHelp Just on the phone to your customer services team they have confirmed its Amazon Logistics! You really need to train your customer services team better they dont have a clue what to do!!!,120211,"@142687 Did they help you deregister the Kindle from your account? If not, you can ask to be transferred to Kindle Support. They will be able to provide you with additional options. ^AF"
120212.0,@AmazonHelp No! They told me to change my password! I did de-register the device as soon as I noticed the fraudulent purchases. To add Amazon Logistics are saying it's not them it must be me!! Even though Amazon Video have confirmed the serial number of the device that made the purchases!!!!,120215,"@142687 We'd still like to assist. To clarify, was customer service able to report the Fire TV Stick as lost? ^SJ"
120224.0,@AmazonHelp 会費は年会費ですか？月額ですか？,120222,"@142689 返答までお待たせし、申し訳ございません。
Amazonプライムからの請求額が3,900円の場合は年会費、400円の場合は月額プランとなります。　MH"
120223.0,@AmazonHelp ありがとうございます！わかりました！,120225,"@142689 どうぞよろしくお願いいたします。
また何かご不明な点がございましたらお知らせください。　MH"
120232.0,@AmazonHelp Why would Belgian customers pay for #Prime Video if we cannot order the Fire TV Stick and the Prime Video app doesn't support #Chromecast ? #fail #AmazonDE https://t.co/QaGvmc39l3 https://t.co/666T0CZFdQ,120231,@142690 You can stream Prime Video on https://t.co/FYM9PIZOR8. More information about that you find here: https://t.co/TTWNOGgXGo ^NW
120236.0,"@AmazonHelp すいません！
いつだって僕らの恋は10センチだったって何時からやってますか？",120234,@142691 おはようございます。Amazonです。ご確認済みかと思いますが、配信が開始されておりますのでよろしくお願いいたします。→https://t.co/Sy0GYjscVP SK
120235.0,@AmazonHelp ありがとうございます！！,120237,@142691 どうぞお楽しみください🎶 EK
120239.0,@AmazonHelp ハニワのアニメがAmazonプライムでやると聞いたんですが、まだ配信ページってできてないんですか？？？Amazonプライムのことよくわかってなくて、、どうやって見るんですか！？！,120238,"@142692 (1/2)Amazonプライムについて詳しくは以下のヘルプをご参照ください。
https://t.co/rSGIYMm4Uc
プライム・ビデオを視聴できる端末はこちらをご確認ください。
https://t.co/oPZYja4458　MH"
120239.0,@AmazonHelp ハニワのアニメがAmazonプライムでやると聞いたんですが、まだ配信ページってできてないんですか？？？Amazonプライムのことよくわかってなくて、、どうやって見るんですか！？！,120240,"@142692 (1/2)配信ページはこちら＞https://t.co/htwPYzlj50　プライム・ビデオはAmazonプライムにご登録いただくことで特典としてお楽しみいだだけます。(開始から30日間無料お試し、それ以降は年会費3,900円または月額400円で選択)MH"
